# Station: FINO1
# Parameter: Windgeschwindigkeit_U_Anemometer_60m
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Variance	Quality
# Data:
2013-12-21 13:00:00	18.72	-999.99	-999.99	1.35	2
2013-12-21 13:10:00	18.89	-999.99	-999.99	1.29	2
2013-12-21 13:20:00	18.9	-999.99	-999.99	1.46	2
2013-12-21 13:30:00	19.47	-999.99	-999.99	1.63	2
2013-12-21 13:40:00	19.31	-999.99	-999.99	1.29	2
2013-12-21 13:50:00	19.14	-999.99	-999.99	1.37	2
2013-12-21 14:00:00	18.98	-999.99	-999.99	1.4	2
2013-12-21 14:10:00	18.63	-999.99	-999.99	1.34	2
2013-12-21 14:20:00	18.8	-999.99	-999.99	1.19	2
2013-12-21 14:30:00	19.27	-999.99	-999.99	1.25	2
2013-12-21 14:40:00	19.48	-999.99	-999.99	1.38	2
2013-12-21 14:50:00	19.48	-999.99	-999.99	1.66	2
2013-12-21 15:00:00	19.46	-999.99	-999.99	1.34	2
2013-12-21 15:10:00	18.86	-999.99	-999.99	1.64	2
2013-12-21 15:20:00	18.21	-999.99	-999.99	1.6	2
2013-12-21 15:30:00	18.62	-999.99	-999.99	1.53	2
2013-12-21 15:40:00	19.22	-999.99	-999.99	1.45	2
2013-12-21 15:50:00	19.64	-999.99	-999.99	1.54	2
2013-12-21 16:00:00	19.51	-999.99	-999.99	1.35	2
2013-12-21 16:10:00	19.03	-999.99	-999.99	1.33	2
2013-12-21 16:20:00	18.31	-999.99	-999.99	1.39	2
2013-12-21 16:30:00	18.09	-999.99	-999.99	1.55	2
2013-12-21 16:40:00	17.92	-999.99	-999.99	1.77	2
2013-12-21 16:50:00	20.03	-999.99	-999.99	1.43	2
2013-12-21 17:00:00	17.67	-999.99	-999.99	1.74	2
2013-12-21 17:10:00	17.34	-999.99	-999.99	1.45	2
2013-12-21 17:20:00	16.65	-999.99	-999.99	1.46	2
2013-12-21 17:30:00	16.91	-999.99	-999.99	1.53	2
2013-12-21 17:40:00	16.75	-999.99	-999.99	1.6	2
2013-12-21 17:50:00	16.97	-999.99	-999.99	1.54	2
2013-12-21 18:00:00	18.11	-999.99	-999.99	1.74	2
2013-12-21 18:10:00	20.93	-999.99	-999.99	1.78	2
2013-12-21 18:20:00	21.91	-999.99	-999.99	1.41	2
2013-12-21 18:30:00	19.95	-999.99	-999.99	1.3	2
2013-12-21 18:40:00	20.16	-999.99	-999.99	1.47	2
2013-12-21 18:50:00	20.57	-999.99	-999.99	1.4	2
2013-12-21 19:00:00	19.31	-999.99	-999.99	1.36	2
2013-12-21 19:10:00	19.42	-999.99	-999.99	1.31	2
2013-12-21 19:20:00	19.43	-999.99	-999.99	1.45	2
2013-12-21 19:30:00	19.58	-999.99	-999.99	1.4	2
2013-12-21 19:40:00	19.45	-999.99	-999.99	1.43	2
2013-12-21 19:50:00	19.16	-999.99	-999.99	1.43	2
2013-12-21 20:00:00	18.38	-999.99	-999.99	1.23	2
2013-12-21 20:10:00	18.74	-999.99	-999.99	1.22	2
2013-12-21 20:20:00	18.22	-999.99	-999.99	1.13	2
2013-12-21 20:30:00	17.81	-999.99	-999.99	1.29	2
2013-12-21 20:40:00	17.79	-999.99	-999.99	1.17	2
2013-12-21 20:50:00	18.2	-999.99	-999.99	1.48	2
2013-12-21 21:00:00	18.04	-999.99	-999.99	1.25	2
2013-12-21 21:10:00	18.48	-999.99	-999.99	1.37	2
2013-12-21 21:20:00	18.94	-999.99	-999.99	1.52	2
2013-12-21 21:30:00	18.69	-999.99	-999.99	1.24	2
2013-12-21 21:40:00	19.8	-999.99	-999.99	1.33	2
2013-12-21 21:50:00	19.91	-999.99	-999.99	1.77	2
2013-12-21 22:00:00	19.91	-999.99	-999.99	1.53	2
2013-12-21 22:10:00	20.12	-999.99	-999.99	1.61	2
2013-12-21 22:20:00	21.41	-999.99	-999.99	1.62	2
2013-12-21 22:30:00	21.26	-999.99	-999.99	1.47	2
2013-12-21 22:40:00	22.1	-999.99	-999.99	1.6	2
2013-12-21 22:50:00	22.57	-999.99	-999.99	1.6	2
2013-12-21 23:00:00	22.33	-999.99	-999.99	1.71	2
2013-12-21 23:10:00	22.35	-999.99	-999.99	1.83	2
2013-12-21 23:20:00	22.74	-999.99	-999.99	1.8	2
2013-12-21 23:30:00	21.92	-999.99	-999.99	1.55	2
2013-12-21 23:40:00	22.53	-999.99	-999.99	1.98	2
2013-12-21 23:50:00	22.39	-999.99	-999.99	1.67	2
2013-12-22 00:00:00	22.38	-999.99	-999.99	1.46	2
2013-12-22 00:10:00	22.7	-999.99	-999.99	1.75	2
2013-12-22 00:20:00	21.9	-999.99	-999.99	1.58	2
2013-12-22 00:30:00	21.5	-999.99	-999.99	1.53	2
2013-12-22 00:40:00	20.95	-999.99	-999.99	1.58	2
2013-12-22 00:50:00	21.73	-999.99	-999.99	1.86	2
2013-12-22 01:00:00	21.86	-999.99	-999.99	1.46	2
2013-12-22 01:10:00	20.26	-999.99	-999.99	1.39	2
2013-12-22 01:20:00	19.45	-999.99	-999.99	1.36	2
2013-12-22 01:30:00	20.11	-999.99	-999.99	1.26	2
2013-12-22 01:40:00	19.32	-999.99	-999.99	1.55	2
2013-12-22 01:50:00	19.73	-999.99	-999.99	1.46	2
2013-12-22 02:00:00	18.66	-999.99	-999.99	1.69	2
2013-12-22 02:10:00	18.13	-999.99	-999.99	1.39	2
2013-12-22 02:20:00	17.11	-999.99	-999.99	1.58	2
2013-12-22 02:30:00	18.19	-999.99	-999.99	1.3	2
2013-12-22 02:40:00	16.49	-999.99	-999.99	1.23	2
2013-12-22 02:50:00	15.16	-999.99	-999.99	1.01	2
2013-12-22 03:00:00	14.92	-999.99	-999.99	1.97	2
2013-12-22 03:10:00	17.27	-999.99	-999.99	1.36	2
2013-12-22 03:20:00	17.73	-999.99	-999.99	1.62	2
2013-12-22 03:30:00	17.94	-999.99	-999.99	1.5	2
2013-12-22 03:40:00	19.01	-999.99	-999.99	1.29	2
2013-12-22 03:50:00	17.7	-999.99	-999.99	1.33	2
2013-12-22 04:00:00	17.54	-999.99	-999.99	1.02	2
2013-12-22 04:10:00	15.93	-999.99	-999.99	1.05	2
2013-12-22 04:20:00	15.59	-999.99	-999.99	1.04	2
2013-12-22 04:30:00	15.52	-999.99	-999.99	.85	2
2013-12-22 04:40:00	15.04	-999.99	-999.99	.97	2
2013-12-22 04:50:00	14.47	-999.99	-999.99	.88	2
2013-12-22 05:00:00	16.08	-999.99	-999.99	1.16	2
2013-12-22 05:10:00	16.12	-999.99	-999.99	1.07	2
2013-12-22 05:20:00	15.87	-999.99	-999.99	1.02	2
2013-12-22 05:30:00	16.7	-999.99	-999.99	.95	2
2013-12-22 05:40:00	16.21	-999.99	-999.99	.93	2
2013-12-22 05:50:00	15.58	-999.99	-999.99	1.08	2
2013-12-22 06:00:00	15.73	-999.99	-999.99	.94	2
2013-12-22 06:10:00	15.7	-999.99	-999.99	.99	2
2013-12-22 06:20:00	16.38	-999.99	-999.99	1.11	2
2013-12-22 06:30:00	15.99	-999.99	-999.99	.96	2
2013-12-22 06:40:00	16.24	-999.99	-999.99	1.01	2
2013-12-22 06:50:00	16.4	-999.99	-999.99	.92	2
2013-12-22 07:00:00	16.03	-999.99	-999.99	1.15	2
2013-12-22 07:10:00	15.47	-999.99	-999.99	.85	2
2013-12-22 07:20:00	15.36	-999.99	-999.99	1	2
2013-12-22 07:30:00	14.55	-999.99	-999.99	1.07	2
2013-12-22 07:40:00	15.25	-999.99	-999.99	1.07	2
2013-12-22 07:50:00	15.78	-999.99	-999.99	1.04	2
2013-12-22 08:00:00	16.65	-999.99	-999.99	1.12	2
2013-12-22 08:10:00	16.48	-999.99	-999.99	1.02	2
2013-12-22 08:20:00	16.91	-999.99	-999.99	1.33	2
2013-12-22 08:30:00	17.55	-999.99	-999.99	1.07	2
2013-12-22 08:40:00	17.51	-999.99	-999.99	1.43	2
2013-12-22 08:50:00	17.95	-999.99	-999.99	1.22	2
2013-12-22 09:00:00	17.26	-999.99	-999.99	1.38	2
2013-12-22 09:10:00	16.39	-999.99	-999.99	1.12	2
2013-12-22 09:20:00	17.48	-999.99	-999.99	1.17	2
2013-12-22 09:30:00	17.08	-999.99	-999.99	1.21	2
2013-12-22 09:40:00	16.73	-999.99	-999.99	1.27	2
2013-12-22 09:50:00	17.33	-999.99	-999.99	1.45	2
2013-12-22 10:00:00	16.87	-999.99	-999.99	1.41	2
2013-12-22 10:10:00	16.71	-999.99	-999.99	1.24	2
2013-12-22 10:20:00	16.99	-999.99	-999.99	1.15	2
2013-12-22 10:30:00	17.88	-999.99	-999.99	1.72	2
2013-12-22 10:40:00	17.98	-999.99	-999.99	1.27	2
2013-12-22 10:50:00	17.94	-999.99	-999.99	1.45	2
2013-12-22 11:00:00	18.06	-999.99	-999.99	1.23	2
2013-12-22 11:10:00	17.06	-999.99	-999.99	1.07	2
2013-12-22 11:20:00	16.83	-999.99	-999.99	1.08	2
2013-12-22 11:30:00	17.02	-999.99	-999.99	1.16	2
2013-12-22 11:40:00	17.35	-999.99	-999.99	1.2	2
2013-12-22 11:50:00	17.35	-999.99	-999.99	1.03	2
2013-12-22 12:00:00	17.36	-999.99	-999.99	1.39	2
2013-12-22 12:10:00	18.2	-999.99	-999.99	1.3	2
2013-12-22 12:20:00	18.99	-999.99	-999.99	1.41	2
2013-12-22 12:30:00	19.88	-999.99	-999.99	1.24	2
2013-12-22 12:40:00	19.24	-999.99	-999.99	1.46	2
2013-12-22 12:50:00	18.8	-999.99	-999.99	1.3	2
2013-12-22 13:00:00	19.28	-999.99	-999.99	1.23	2
2013-12-22 13:10:00	19.26	-999.99	-999.99	1.26	2
2013-12-22 13:20:00	19.61	-999.99	-999.99	1.59	2
2013-12-22 13:30:00	20.26	-999.99	-999.99	1.86	2
2013-12-22 13:40:00	20.37	-999.99	-999.99	1.43	2
2013-12-22 13:50:00	21.49	-999.99	-999.99	1.77	2
2013-12-22 14:00:00	21.8	-999.99	-999.99	1.58	2
2013-12-22 14:10:00	19.95	-999.99	-999.99	1.4	2
2013-12-22 14:20:00	19.35	-999.99	-999.99	1.27	2
2013-12-22 14:30:00	17.81	-999.99	-999.99	1.21	2
2013-12-22 14:40:00	17.22	-999.99	-999.99	1.31	2
2013-12-22 14:50:00	16.27	-999.99	-999.99	.84	2
2013-12-22 15:00:00	15.97	-999.99	-999.99	.97	2
2013-12-22 15:10:00	15.55	-999.99	-999.99	.91	2
2013-12-22 15:20:00	15.09	-999.99	-999.99	.85	2
2013-12-22 15:30:00	14.38	-999.99	-999.99	.96	2
2013-12-22 15:40:00	13.65	-999.99	-999.99	.88	2
2013-12-22 15:50:00	13.86	-999.99	-999.99	1.18	2
2013-12-22 16:00:00	15.14	-999.99	-999.99	1.25	2
2013-12-22 16:10:00	14.53	-999.99	-999.99	1.08	2
2013-12-22 16:20:00	14.93	-999.99	-999.99	1.11	2
2013-12-22 16:30:00	15.19	-999.99	-999.99	1.16	2
2013-12-22 16:40:00	14.29	-999.99	-999.99	.97	2
2013-12-22 16:50:00	14.64	-999.99	-999.99	1.28	2
2013-12-22 17:00:00	14.98	-999.99	-999.99	.8	2
2013-12-22 17:10:00	14.28	-999.99	-999.99	1.07	2
2013-12-22 17:20:00	14.67	-999.99	-999.99	1.2	2
2013-12-22 17:30:00	15.12	-999.99	-999.99	1.06	2
2013-12-22 17:40:00	14.02	-999.99	-999.99	.91	2
2013-12-22 17:50:00	13.72	-999.99	-999.99	.9	2
2013-12-22 18:00:00	12.77	-999.99	-999.99	.71	2
2013-12-22 18:10:00	13.11	-999.99	-999.99	.95	2
2013-12-22 18:20:00	13.61	-999.99	-999.99	.82	2
2013-12-22 18:30:00	13.41	-999.99	-999.99	1.04	2
2013-12-22 18:40:00	13.97	-999.99	-999.99	.95	2
2013-12-22 18:50:00	13.81	-999.99	-999.99	1.24	2
2013-12-22 19:00:00	14.2	-999.99	-999.99	1.04	2
2013-12-22 19:10:00	13.78	-999.99	-999.99	1.01	2
2013-12-22 19:20:00	15.64	-999.99	-999.99	1.05	2
2013-12-22 19:30:00	14.77	-999.99	-999.99	1.05	2
2013-12-22 19:40:00	14.42	-999.99	-999.99	.94	2
2013-12-22 19:50:00	12.56	-999.99	-999.99	.85	2
2013-12-22 20:00:00	14.16	-999.99	-999.99	1.23	2
2013-12-22 20:10:00	15.47	-999.99	-999.99	1.1	2
2013-12-22 20:20:00	15.59	-999.99	-999.99	1.09	2
2013-12-22 20:30:00	15.31	-999.99	-999.99	1.07	2
2013-12-22 20:40:00	16.12	-999.99	-999.99	1.23	2
